point,sr1,asr1,sr2,asr2,sr3,asr3,sr4,asr4
11488,25252,24500,25221,24452,9359,9496,8605,9017
11489,25252,24498,25226,24461,9357,9507,8599,9006
11490,25254,24509,25235,24463,9355,9506,8598,8999
11491,25255,24510,25231,24471,9352,9497,8599,9007
11492,25250,24503,25221,24475,9354,9499,8594,9017
11493,25261,24505,25226,24470,9355,9489,8590,9009
11494,25252,24503,25229,24464,9351,9493,8589,9014
11495,25245,24500,25230,24485,9344,9505,8598,8997
11496,25245,24503,25221,24476,9355,9505,8601,8997
11497,25251,24494,25218,24477,9353,9504,8599,9007
11498,25251,24489,25222,24476,9357,9498,8594,9025
11499,25258,24475,25225,24472,9350,9488,8589,9005
11500,25255,24488,25222,24481,9355,9494,8593,9001
11501,25251,24494,25220,24475,9354,9497,8595,9012
11502,25258,24506,25223,24489,9359,9495,8597,9018
11503,25259,24505,25224,24484,9357,9482,8595,9008
11504,25252,24489,25222,24481,9360,9486,8593,9001
11505,25256,24502,25224,24479,9354,9496,8603,9014
11506,25261,24512,25235,24475,9358,9502,8605,9015
11507,25262,24511,25237,24463,9351,9494,8609,8997
11508,25258,24500,25227,24456,9355,9478,8603,9003
11509,25249,24484,25227,24464,9348,9488,8602,9006
11510,25254,24495,25224,24468,9348,9506,8605,9009
11511,25261,24499,25223,24473,9354,9497,8598,9014
11512,25252,24501,25221,24466,9354,9504,8596,9004
11513,25260,24497,25227,24474,9357,9504,8600,9011
11514,25257,24497,25229,24474,9361,9519,8602,9028
11515,25265,24497,25228,24470,9358,9499,8598,9014
11516,25259,24508,25216,24465,9354,9491,8599,9013
11517,25252,24503,25220,24485,9360,9492,8598,9003
11518,25256,24487,25225,24479,9356,9490,8598,9004
11519,25254,24487,25229,24485,9355,9491,8599,8994
11520,25254,24500,25227,24472,9356,9497,8600,9007
11521,25249,24505,25224,24472,9356,9515,8600,9006
11522,25244,24517,25224,24491,9353,9506,8601,9017
11523,25251,24497,25227,24471,9347,9505,8591,9016
11524,25253,24503,25232,24465,9359,9508,8598,9016
11525,25256,24504,25216,24473,9356,9499,8605,9022
11526,25257,24504,25218,24466,9355,9491,8601,9016
11527,25246,24500,25232,24471,9351,9485,8594,9008
11528,25250,24505,25229,24485,9349,9497,8594,8999
11529,25256,24506,25218,24484,9359,9497,8597,9006
11530,25259,24503,25224,24487,9358,9502,8594,9027
11531,25249,24496,25231,24480,9352,9512,8598,9015
11532,25254,24483,25230,24475,9355,9506,8593,9011
11533,25257,24493,25227,24468,9352,9491,8590,9014
11534,25257,24495,25227,24471,9357,9499,8592,8992
11535,25257,24499,25228,24458,9353,9499,8602,8999
11536,25259,24507,25233,24459,9351,9499,8603,9009
11537,25249,24501,25225,24458,9355,9500,8601,9005
11538,25252,24507,25229,24476,9358,9503,8601,9012
11539,25246,24509,25225,24483,9363,9507,8599,9007
11540,25252,24518,25221,24476,9365,9509,8592,9020
11541,25255,24516,25216,24467,9360,9498,8593,9012
11542,25254,24515,25219,24469,9359,9514,8598,9020
11543,25259,24512,25230,24466,9352,9508,8592,8998
11544,25253,24504,25229,24469,9351,9506,8593,8999
11545,25246,24507,25229,24471,9351,9504,8592,9027
11546,25252,24506,25218,24482,9357,9512,8600,9029
11547,25254,24502,25216,24483,9358,9484,8599,9013
11548,25251,24506,25211,24483,9359,9488,8598,8998
11549,25262,24515,25217,24473,9360,9501,8602,9017
11550,25262,24498,25224,24474,9356,9503,8596,9028
11551,25256,24508,25227,24476,9361,9499,8596,9015
11552,25256,24502,25227,24475,9364,9498,8597,9010
11553,25255,24506,25233,24482,9358,9494,8602,9009
11554,25256,24511,25229,24463,9356,9499,8603,9008
11555,25256,24500,25228,24463,9359,9483,8597,9015
11556,25258,24498,25229,24476,9359,9486,8591,9018
11557,25266,24497,25222,24479,9360,9489,8587,9008
11558,25251,24481,25228,24471,9355,9500,8597,8995
11559,25264,24483,25227,24475,9352,9501,8595,8995
11560,25257,24496,25224,24475,9351,9498,8591,9007
11561,25247,24500,25228,24483,9357,9492,8599,9040
11562,25241,24499,25229,24482,9353,9491,8594,9039
11563,25248,24507,25223,24486,9359,9487,8591,9018
11564,25246,24505,25220,24472,9358,9504,8598,9018
11565,25251,24491,25229,24463,9362,9492,8596,9015
11566,25251,24493,25235,24464,9363,9497,8601,9022
11567,25258,24511,25228,24484,9364,9498,8603,9008
11568,25255,24520,25232,24469,9358,9508,8600,9013
11569,25250,24516,25233,24466,9363,9509,8603,9033
11570,25255,24500,25229,24461,9359,9488,8593,9034
11571,25252,24506,25221,24467,9357,9482,8591,9018
11572,25254,24489,25230,24468,9352,9485,8597,9016
11573,25255,24490,25230,24477,9358,9497,8601,9018
11574,25250,24503,25230,24489,9364,9517,8607,9007
11575,25250,24504,25233,24488,9364,9503,8600,9000
11576,25248,24513,25229,24482,9357,9501,8594,9011
11577,25254,24499,25214,24486,9362,9499,8601,8996
11578,25252,24493,25221,24486,9361,9519,8595,9019
11579,25248,24498,25223,24477,9361,9523,8592,9019
11580,25247,24491,25223,24462,9355,9522,8594,9016
11581,25247,24492,25232,24469,9348,9516,8600,9035
11582,25246,24493,25228,24474,9352,9508,8601,9042
11583,25250,24501,25228,24473,9353,9499,8601,9015
11584,25255,24510,25229,24473,9354,9489,8596,9009
11585,25256,24500,25225,24466,9360,9484,8595,9014
11586,25263,24490,25226,24476,9359,9484,8599,9008
11587,25254,24491,25227,24470,9360,9486,8596,9027
11588,25252,24500,25224,24477,9356,9491,8585,9020
11589,25252,24495,25232,24488,9356,9504,8589,9016
11590,25247,24480,25231,24481,9355,9506,8596,9015
11591,25252,24477,25224,24465,9362,9501,8599,9020
11592,25254,24482,25219,24469,9354,9500,8604,9013
11593,25263,24492,25224,24464,9348,9504,8598,9018
11594,25255,24494,25225,24475,9352,9515,8594,9018
11595,25256,24503,25224,24474,9361,9512,8605,9014
11596,25252,24501,25226,24474,9365,9507,8598,9011
11597,25253,24522,25232,24483,9361,9511,8597,9012
11598,25254,24511,25239,24487,9357,9494,8592,9010
11599,25263,24515,25231,24470,9351,9496,8595,9014
11600,25254,24516,25224,24462,9354,9493,8599,9011
11601,25248,24514,25226,24457,9361,9500,8599,9007
11602,25250,24512,25225,24460,9358,9504,8600,9012
11603,25251,24512,25224,24464,9368,9495,8601,9019
11604,25247,24510,25223,24474,9359,9508,8601,9010
11605,25247,24522,25227,24487,9347,9514,8607,9005
11606,25254,24516,25223,24487,9350,9502,8607,9024
11607,25256,24516,25227,24482,9349,9481,8603,9009
11608,25251,24517,25229,24475,9355,9486,8596,9001
11609,25256,24508,25233,24478,9362,9488,8600,9033
11610,25255,24510,25233,24486,9359,9493,8594,9041
11611,25261,24507,25229,24468,9354,9488,8599,9011
11612,25255,24506,25225,24463,9353,9480,8593,9006
11613,25260,24511,25220,24471,9354,9492,8595,9018
11614,25258,24500,25223,24479,9357,9501,8597,9007
11615,25252,24499,25230,24469,9364,9492,8606,9005
11616,25245,24501,25238,24462,9363,9486,8600,9011
11617,25248,24512,25233,24471,9355,9499,8598,9012
11618,25255,24508,25232,24482,9369,9511,8602,9006
11619,25256,24500,25220,24477,9365,9504,8593,8996
11620,25253,24506,25218,24479,9344,9494,8598,9011
11621,25251,24508,25225,24476,9358,9502,8597,9019
11622,25255,24504,25224,24487,9357,9493,8598,9032
11623,25246,24510,25224,24487,9357,9489,8611,9023
11624,25253,24505,25214,24480,9356,9495,8603,9024
11625,25253,24494,25222,24475,9356,9502,8597,9008
11626,25250,24494,25225,24474,9363,9489,8602,9019
11627,25258,24493,25221,24455,9353,9497,8604,9003
11628,25254,24491,25215,24470,9351,9507,8596,9010
11629,25260,24492,25216,24472,9356,9504,8602,9014
11630,25257,24494,25226,24476,9357,9510,8598,9019
11631,25257,24494,25229,24482,9357,9501,8598,9018
11632,25256,24516,25230,24480,9366,9501,8597,9014
11633,25247,24511,25224,24470,9362,9500,8608,9009
11634,25259,24484,25230,24463,9365,9498,8610,9014
11635,25254,24488,25224,24456,9362,9490,8597,9011
11636,25254,24489,25221,24479,9358,9487,8596,9023
11637,25254,24497,25213,24470,9355,9499,8594,9017
11638,25242,24501,25220,24469,9359,9521,8591,9009
11639,25258,24499,25223,24450,9352,9503,8595,9004
11640,25256,24500,25228,24465,9354,9499,8598,9000
11641,25254,24494,25218,24481,9368,9520,8599,9012
11642,25249,24498,25220,24483,9359,9532,8602,9031
11643,25254,24504,25221,24468,9357,9524,8606,9011
11644,25251,24513,25225,24478,9359,9516,8597,9007
11645,25261,24506,25220,24476,9362,9521,8594,9029
11646,25256,24503,25224,24467,9362,9525,8596,9027
11647,25259,24492,25222,24465,9368,9509,8595,9001
11648,25252,24496,25221,24471,9357,9514,8597,9015
11649,25255,24501,25224,24463,9356,9517,8601,9022
11650,25258,24497,25225,24461,9365,9512,8599,9032
11651,25250,24495,25226,24467,9368,9529,8599,9032
11652,25252,24495,25227,24474,9361,9533,8604,9018
11653,25251,24493,25223,24474,9367,9520,8600,9022
11654,25258,24484,25227,24456,9364,9499,8598,9025
11655,25260,24488,25224,24459,9358,9505,8608,9009
11656,25258,24485,25230,24451,9358,9500,8609,9005
11657,25255,24496,25223,24469,9361,9495,8601,9017
11658,25248,24500,25229,24476,9362,9503,8600,9032
11659,25257,24509,25227,24480,9362,9484,8600,9037
11660,25257,24500,25234,24482,9357,9488,8600,9041
11661,25252,24502,25228,24468,9354,9493,8603,9035
11662,25254,24497,25220,24474,9357,9502,8603,9034
11663,25256,24497,25225,24459,9358,9492,8602,9035
11664,25256,24495,25228,24467,9365,9504,8600,9027
11665,25261,24493,25231,24472,9359,9510,8594,9007
11666,25250,24503,25227,24482,9355,9513,8591,9022
11667,25251,24498,25226,24467,9355,9515,8597,9021
11668,25253,24496,25219,24472,9360,9517,8596,9022
11669,25257,24494,25225,24468,9367,9518,8604,9034
11670,25250,24492,25233,24468,9368,9525,8600,9018
11671,25261,24487,25227,24460,9362,9509,8602,9005
11672,25251,24486,25218,24479,9359,9513,8598,9016
11673,25246,24508,25218,24484,9370,9498,8595,9020
11674,25254,24509,25220,24475,9369,9510,8601,9025
11675,25257,24504,25223,24473,9362,9504,8605,9014
11676,25260,24505,25224,24485,9362,9503,8610,9019
11677,25253,24503,25227,24477,9363,9497,8608,9031
11678,25252,24516,25227,24473,9361,9510,8602,9045
11679,25253,24496,25230,24469,9363,9499,8603,9033
11680,25248,24497,25228,24472,9360,9481,8600,9018
11681,25252,24501,25231,24473,9369,9482,8593,9020
11682,25248,24486,25230,24487,9360,9495,8599,9026
11683,25259,24483,25232,24494,9362,9502,8600,9016
11684,25255,24499,25224,24490,9364,9519,8609,9017
11685,25252,24511,25221,24479,9360,9510,8607,9014
11686,25251,24506,25226,24470,9365,9520,8606,9014
11687,25256,24501,25227,24466,9366,9510,8605,9003
11688,25256,24510,25226,24460,9363,9513,8602,9013
11689,25248,24504,25226,24462,9369,9527,8599,9011
11690,25255,24514,25228,24472,9363,9530,8598,9023
11691,25252,24498,25232,24474,9365,9512,8600,9012
11692,25254,24490,25224,24472,9361,9508,8595,9014
11693,25260,24505,25225,24467,9361,9524,8591,9014
11694,25261,24515,25227,24463,9363,9519,8602,9008
11695,25259,24507,25230,24471,9366,9516,8610,9008
11696,25251,24507,25228,24476,9369,9513,8605,9023
11697,25244,24500,25231,24474,9361,9501,8591,9010
11698,25261,24494,25233,24480,9360,9504,8604,9026
11699,25262,24483,25224,24487,9354,9504,8599,9024
11700,25254,24496,25228,24475,9357,9514,8598,9020
11701,25251,24489,25230,24480,9361,9508,8598,9035
11702,25252,24497,25229,24482,9357,9510,8602,9033
11703,25262,24493,25227,24471,9357,9505,8603,9020
11704,25263,24515,25223,24460,9351,9504,8605,9021
11705,25270,24507,25224,24472,9360,9514,8605,9036
11706,25258,24493,25228,24470,9363,9519,8604,9028
11707,25258,24484,25231,24467,9364,9510,8605,9025
11708,25252,24490,25226,24454,9363,9500,8606,9006
11709,25258,24491,25218,24464,9363,9509,8606,9026
11710,25259,24496,25225,24459,9357,9509,8600,9029
11711,25263,24496,25223,24466,9365,9485,8608,9006
11712,25254,24504,25224,24459,9361,9505,8604,9009
11713,25246,24497,25214,24462,9370,9515,8606,9020
11714,25252,24511,25217,24464,9367,9506,8604,9022
11715,25253,24505,25222,24469,9364,9499,8603,9013
11716,25252,24509,25222,24466,9354,9489,8605,9001
11717,25251,24499,25227,24466,9360,9505,8607,9011
11718,25253,24502,25230,24476,9366,9513,8604,9016
11719,25257,24488,25231,24479,9369,9499,8592,9016
11720,25248,24494,25224,24491,9361,9499,8604,9009
11721,25249,24504,25233,24484,9368,9507,8606,9022
11722,25258,24498,25213,24481,9369,9504,8597,9029
11723,25252,24500,25217,24485,9371,9502,8596,9025
11724,25254,24491,25218,24481,9367,9510,8595,9026
11725,25253,24494,25231,24469,9355,9512,8605,9009
11726,25251,24497,25232,24471,9362,9509,8603,9017
11727,25247,24488,25226,24472,9357,9504,8602,9012
11728,25245,24482,25233,24496,9357,9499,8602,9025
11729,25254,24506,25226,24489,9355,9493,8601,9012
11730,25257,24518,25235,24457,9363,9511,8596,9014
11731,25257,24508,25225,24466,9368,9519,8610,9010
11732,25251,24489,25225,24479,9365,9520,8604,9018
11733,25254,24480,25218,24484,9359,9524,8606,9020
11734,25249,24487,25227,24490,9359,9528,8604,9024
11735,25252,24492,25233,24488,9367,9513,8605,9007
11736,25245,24500,25223,24477,9362,9504,8605,9016
11737,25251,24515,25220,24474,9359,9484,8601,9033
11738,25256,24516,25212,24481,9359,9501,8602,9026
11739,25258,24501,25222,24483,9362,9495,8608,9012
11740,25252,24494,25226,24491,9362,9483,8604,9023
11741,25247,24494,25224,24472,9368,9504,8608,9038
11742,25246,24501,25225,24475,9358,9512,8602,9013
11743,25257,24490,25226,24482,9367,9511,8605,8994
11744,25250,24495,25221,24468,9364,9510,8599,8994
11745,25254,24495,25216,24470,9359,9522,8592,9020
11746,25254,24499,25220,24473,9369,9524,8601,9021
11747,25252,24477,25215,24462,9360,9516,8604,9006
11748,25243,24494,25221,24478,9366,9511,8604,9013
11749,25251,24507,25226,24493,9370,9509,8606,9013
11750,25251,24513,25226,24487,9364,9506,8610,9020
11751,25259,24497,25224,24485,9369,9494,8607,9008
11752,25251,24520,25224,24483,9366,9507,8605,9028
11753,25249,24515,25228,24476,9371,9512,8606,9025
11754,25252,24513,25227,24474,9362,9508,8600,9023
11755,25253,24517,25222,24472,9366,9496,8602,9024
11756,25259,24495,25219,24469,9367,9502,8603,9024
11757,25250,24491,25226,24475,9368,9518,8597,9019
11758,25260,24500,25225,24475,9369,9533,8604,9016
11759,25257,24507,25233,24475,9372,9505,8607,9025
11760,25250,24499,25225,24477,9362,9498,8608,9035
11761,25260,24491,25223,24468,9362,9508,8603,9036
11762,25254,24495,25226,24472,9366,9509,8598,9026
11763,25256,24500,25223,24464,9367,9507,8609,9007
11764,25250,24509,25227,24468,9363,9515,8602,9010
11765,25249,24499,25232,24476,9362,9520,8618,9029
11766,25249,24503,25231,24473,9359,9531,8612,9029
11767,25249,24507,25232,24474,9360,9505,8613,9018
11768,25250,24496,25229,24466,9361,9494,8612,9019
11769,25250,24485,25233,24459,9356,9500,8612,9025
11770,25253,24480,25231,24463,9359,9516,8609,9029
11771,25255,24480,25234,24469,9362,9498,8603,9016
11772,25257,24487,25220,24481,9360,9504,8596,9000
11773,25262,24486,25225,24474,9361,9497,8598,9022
11774,25257,24481,25221,24462,9367,9507,8609,9043
11775,25246,24497,25229,24471,9368,9486,8603,9041
11776,25250,24514,25223,24485,9368,9491,8605,9035
11777,25251,24509,25223,24480,9360,9491,8596,9022
11778,25247,24497,25226,24474,9367,9504,8598,9018
11779,25246,24493,25225,24475,9366,9503,8601,9021
11780,25251,24498,25225,24470,9360,9494,8599,9019
11781,25252,24502,25229,24470,9365,9494,8599,9007
11782,25254,24516,25231,24482,9368,9512,8600,9023
11783,25254,24512,25227,24486,9358,9516,8613,9014
11784,25255,24499,25219,24488,9358,9511,8602,9010
11785,25248,24501,25227,24472,9363,9510,8602,9003
11786,25250,24504,25235,24472,9364,9523,8608,9012
11787,25263,24503,25227,24486,9370,9514,8600,9010
11788,25248,24490,25223,24487,9364,9500,8595,9018
11789,25253,24487,25223,24477,9360,9504,8608,9038
11790,25254,24496,25231,24446,9363,9524,8603,9041
11791,25257,24513,25240,24459,9369,9503,8604,9025
11792,25262,24509,25231,24458,9371,9495,8605,9018
11793,25258,24498,25231,24440,9362,9503,8610,9021
11794,25250,24492,25223,24456,9366,9519,8599,9048
11795,25252,24496,25223,24468,9367,9503,8608,9030
11796,25256,24481,25212,24472,9368,9503,8612,9024
11797,25252,24470,25221,24466,9368,9489,8607,9025
11798,25253,24488,25222,24479,9370,9487,8603,9015
11799,25256,24506,25225,24466,9357,9490,8607,8998
11800,25254,24498,25226,24466,9364,9489,8602,8996
11801,25243,24491,25225,24470,9371,9503,8610,9022
11802,25239,24498,25227,24466,9364,9512,8612,9036
11803,25253,24496,25228,24463,9366,9503,8604,9023
11804,25258,24509,25225,24459,9367,9504,8608,9028
11805,25258,24500,25232,24447,9366,9493,8609,9008
11806,25255,24508,25227,24459,9356,9502,8604,9022
11807,25253,24512,25229,24450,9363,9500,8604,9014
11808,25256,24498,25227,24452,9364,9505,8603,9010
11809,25254,24498,25231,24471,9374,9519,8603,9010
11810,25259,24503,25229,24485,9362,9516,8600,9021
11811,25255,24507,25217,24464,9366,9503,8610,9021
11812,25257,24487,25216,24453,9363,9497,8603,9026
11813,25258,24498,25223,24463,9370,9511,8601,9034
11814,25253,24497,25228,24477,9370,9511,8608,9033
11815,25259,24502,25225,24465,9370,9511,8608,9023
11816,25259,24501,25223,24461,9368,9521,8603,9020
11817,25257,24496,25233,24477,9366,9520,8599,9021
11818,25257,24492,25232,24473,9373,9508,8610,9031
11819,25248,24497,25230,24465,9367,9488,8610,9036
11820,25243,24497,25229,24467,9364,9505,8602,9043
11821,25248,24501,25220,24475,9370,9530,8609,9027
11822,25250,24490,25219,24476,9368,9521,8610,9037
11823,25255,24506,25224,24471,9367,9525,8604,9024
11824,25254,24526,25218,24471,9361,9521,8604,9031
11825,25263,24517,25221,24486,9363,9506,8604,9019
11826,25256,24513,25222,24486,9357,9499,8601,9011
11827,25256,24517,25221,24473,9364,9498,8603,9018
11828,25255,24493,25220,24464,9373,9521,8593,9015
11829,25254,24482,25224,24456,9365,9522,8597,9015
11830,25250,24490,25227,24472,9365,9515,8600,9025
11831,25251,24487,25233,24490,9365,9514,8605,9013
11832,25252,24500,25234,24481,9361,9509,8605,9029
11833,25246,24507,25232,24484,9361,9519,8605,9040
11834,25252,24506,25235,24477,9365,9511,8612,9031
11835,25253,24499,25226,24471,9364,9507,8620,9030
11836,25246,24500,25221,24466,9362,9516,8603,9038
11837,25248,24504,25224,24475,9362,9509,8607,9029
11838,25264,24515,25225,24492,9367,9514,8613,9039
11839,25248,24519,25221,24487,9360,9511,8609,9025
11840,25240,24512,25234,24475,9367,9510,8611,9019
11841,25253,24497,25233,24475,9374,9513,8612,9034
11842,25252,24491,25230,24482,9369,9512,8603,9030
11843,25256,24496,25232,24481,9369,9507,8610,9016
11844,25245,24488,25236,24477,9359,9501,8611,9019
11845,25253,24477,25229,24465,9361,9524,8613,9030
11846,25253,24489,25223,24464,9364,9514,8608,9043
11847,25249,24501,25228,24476,9363,9507,8619,9031
11848,25254,24501,25228,24455,9353,9509,8618,9025
11849,25257,24500,25227,24455,9368,9518,8614,9017
11850,25258,24507,25221,24480,9373,9513,8615,9028
11851,25264,24494,25225,24484,9372,9500,8614,9021
11852,25256,24502,25221,24466,9373,9501,8608,9039
11853,25262,24494,25227,24467,9368,9502,8614,9043
